Date(UTC)	Depth(m)	Temperature(C)	PAR	Angle	Dryness
2015-09-15 05:52:33.00	-0.23	322.670	1.55	37.000	0
2015-09-15 06:22:33.00	-0.22	322.670	1.57	37.000	0
2015-09-15 06:52:33.00	-0.23	322.670	1.59	37.000	0
2015-09-15 11:22:33.00	-0.22	322.670	1.54	37.000	0
2015-09-15 11:52:33.00	-0.20	322.670	1.55	38.000	0
2015-09-15 12:22:33.00	-0.22	322.670	1.54	37.000	0
2015-09-15 12:52:33.00	-0.22	322.670	1.55	37.000	0
2015-09-15 15:22:33.00	-0.23	322.670	1.58	37.000	0
2015-09-15 15:52:33.00	-0.21	322.670	1.58	37.000	0
2015-09-15 16:22:33.00	-0.18	322.670	1.55	37.000	0
2015-09-15 16:52:33.00	-0.23	322.670	1.56	37.000	0
2015-09-15 17:22:33.00	-0.21	322.670	1.56	37.000	0
2015-09-15 17:52:33.00	-0.23	322.670	1.55	37.000	0
2015-09-15 18:22:33.00	-0.20	322.670	1.54	37.000	0
2015-09-15 18:52:33.00	-0.20	322.670	1.54	37.000	0
2015-09-15 19:22:33.00	-0.22	322.670	1.56	37.000	0
2015-09-15 19:52:33.00	-0.21	322.670	1.54	37.000	0
2015-09-15 20:22:33.00	-0.19	322.670	1.56	37.000	0
2015-09-15 20:52:33.00	-0.19	322.670	1.55	37.000	0
2015-09-15 21:22:33.00	-0.22	322.670	1.57	37.000	0
2015-09-15 21:52:33.00	-0.23	322.670	1.56	37.000	0
2015-09-15 22:22:33.00	-0.20	322.670	1.55	37.000	0
2015-09-15 22:52:33.00	-0.19	322.670	1.58	37.000	0
2015-09-16 07:22:33.00	-0.18	322.670	1.57	37.000	0
2015-09-16 07:52:33.00	-0.18	322.670	1.55	37.000	0
2015-09-16 08:22:33.00	0.23	-4.930	1.54	41.000	0
2015-09-16 08:52:33.00	0.39	-4.230	1.52	40.000	0
2015-09-16 09:22:33.00	0.40	-4.080	1.51	40.000	0
2015-09-16 09:52:33.00	0.41	-4.060	1.51	40.000	0
2015-09-16 10:22:33.00	0.41	-3.920	1.51	40.000	0
2015-09-16 10:52:33.00	0.42	-3.710	1.53	40.000	0
2015-09-16 15:22:33.00	0.65	-2.150	1.49	39.000	0
2015-09-16 15:52:33.00	0.61	-2.150	1.49	39.000	0
2015-09-16 16:22:33.00	0.61	-2.140	1.48	39.000	0
2015-09-16 16:52:33.00	0.80	-2.120	1.5	40.000	0
2015-09-16 17:22:33.00	1.11	-2.070	1.48	41.000	0
2015-09-16 17:52:33.00	1.14	-2.040	1.51	41.000	0
2015-09-16 18:22:33.00	1.07	-2.040	1.48	41.000	0
2015-09-16 18:52:33.00	3.40	-2.000	1.5	46.000	0
2015-09-16 21:22:33.00	4.76	-2.080	1.49	49.000	0
2015-09-16 21:52:33.00	4.74	-2.070	1.5	49.000	0
2015-09-16 22:22:33.00	4.74	-2.110	1.5	49.000	0
2015-09-16 22:52:33.00	4.84	-2.130	1.48	48.000	0
2015-09-17 07:22:33.00	5.14	-2.190	1.46	48.000	0
2015-09-17 07:52:33.00	5.17	-2.190	1.49	48.000	0
2015-09-17 08:22:33.00	5.17	-2.180	1.5	48.000	0
2015-09-17 08:52:33.00	5.18	-2.190	1.51	48.000	0
2015-09-17 09:22:33.00	5.16	-2.190	1.48	48.000	0
2015-09-17 09:52:33.00	5.16	-2.190	1.51	48.000	0
2015-09-17 10:22:33.00	5.15	-2.200	1.5	48.000	0
2015-09-17 10:52:33.00	5.16	-2.210	1.49	48.000	0
2015-09-17 11:22:33.00	5.16	-2.210	1.48	48.000	0
2015-09-17 11:52:33.00	5.18	-2.220	1.47	48.000	0
2015-09-17 12:22:33.00	5.15	-2.190	1.5	48.000	0
2015-09-17 12:52:33.00	5.32	-2.210	1.5	47.000	0
2015-09-17 17:22:33.00	5.32	-2.180	1.51	47.000	0
2015-09-17 17:52:33.00	5.27	-2.180	1.51	47.000	0
2015-09-17 18:22:33.00	5.28	-2.180	1.51	47.000	0
2015-09-17 18:52:33.00	5.25	-2.170	1.51	47.000	0
2015-09-17 23:22:33.00	5.10	-2.140	1.48	47.000	0
2015-09-17 23:52:33.00	5.09	-2.140	1.5	46.000	0
2015-09-18 00:22:33.00	5.10	-2.140	1.51	46.000	0
2015-09-18 00:52:33.00	5.09	-2.130	1.48	46.000	0
2015-09-18 01:22:33.00	5.10	-2.130	1.49	46.000	0
2015-09-18 01:52:33.00	5.07	-2.130	1.5	46.000	0
2015-09-18 02:22:33.00	5.10	-2.130	1.5	46.000	0
2015-09-18 02:52:33.00	5.06	-2.130	1.48	46.000	0
2015-09-18 03:22:33.00	5.09	-2.130	1.46	46.000	0
2015-09-18 03:52:33.00	5.07	-2.130	1.48	46.000	0
2015-09-18 04:22:33.00	5.06	-2.130	1.49	46.000	0
2015-09-18 04:52:33.00	5.05	-2.120	1.49	46.000	0
2015-09-18 05:22:33.00	5.05	-2.120	1.49	46.000	0
2015-09-18 05:52:33.00	5.06	-2.120	1.48	46.000	0
2015-09-18 06:22:33.00	5.06	-2.120	1.51	46.000	0
2015-09-18 06:52:33.00	5.04	-2.120	1.51	46.000	0
2015-09-18 07:22:33.00	5.05	-2.120	1.51	46.000	0
2015-09-18 07:52:33.00	5.05	-2.120	1.5	46.000	0
2015-09-18 08:22:33.00	5.06	-2.120	1.48	46.000	0
2015-09-18 08:52:33.00	5.03	-2.120	1.48	46.000	0
2015-09-18 17:22:33.00	5.00	-2.100	1.49	46.000	0
2015-09-18 17:52:33.00	5.03	-2.090	1.5	46.000	0
2015-09-18 18:22:33.00	5.06	-2.100	1.47	46.000	0
2015-09-18 18:52:33.00	5.01	-2.100	1.48	46.000	0
2015-09-18 19:22:33.00	5.02	-2.090	1.49	46.000	0
2015-09-18 19:52:33.00	5.01	-2.090	1.5	46.000	0
2015-09-18 20:22:33.00	5.00	-2.090	1.5	46.000	0
2015-09-18 20:52:33.00	5.02	-2.090	1.51	46.000	0
2015-09-18 23:22:33.00	5.01	-2.090	1.48	46.000	0
2015-09-18 23:52:33.00	5.02	-2.090	1.5	46.000	0
2015-09-19 00:22:33.00	5.02	-2.090	1.48	46.000	0
2015-09-19 00:52:33.00	5.03	-2.090	1.47	46.000	0
2015-09-19 07:22:33.00	5.02	-2.080	1.51	46.000	0
2015-09-19 07:52:33.00	5.03	-2.080	1.47	46.000	0
2015-09-19 08:22:33.00	5.02	-2.080	1.49	46.000	0
2015-09-19 08:52:33.00	5.04	-2.080	1.49	46.000	0
2015-09-19 11:22:33.00	5.08	-2.070	1.49	46.000	0
2015-09-19 11:52:33.00	5.02	-2.070	1.48	46.000	0
2015-09-19 12:22:33.00	5.05	-2.070	1.49	46.000	0
2015-09-19 12:52:33.00	5.01	-2.070	1.49	46.000	0
2015-09-19 15:22:33.00	5.03	-2.060	1.51	46.000	0
2015-09-19 15:52:33.00	5.04	-2.060	1.5	46.000	0
2015-09-19 16:22:33.00	5.05	-2.060	1.52	46.000	0
2015-09-19 16:52:33.00	5.05	-2.060	1.5	46.000	0
2015-09-19 21:22:33.00	5.04	-2.050	1.49	46.000	0
2015-09-19 21:52:33.00	5.05	-2.050	1.5	46.000	0
2015-09-19 22:22:33.00	5.04	-2.050	1.48	46.000	0
2015-09-19 22:52:33.00	5.04	-2.050	1.47	46.000	0
2015-09-20 01:22:33.00	5.06	-2.040	1.49	46.000	0
2015-09-20 01:52:33.00	5.06	-2.040	1.51	46.000	0
2015-09-20 02:22:33.00	5.04	-2.040	1.51	46.000	0
2015-09-20 02:52:33.00	5.07	-2.040	1.48	46.000	0
2015-09-20 05:22:33.00	5.05	-2.030	1.51	46.000	0
2015-09-20 05:52:33.00	5.06	-2.030	1.49	46.000	0
2015-09-20 06:22:33.00	5.07	-2.030	1.49	46.000	0
2015-09-20 06:52:33.00	5.05	-2.030	1.47	46.000	0
2015-09-20 07:22:33.00	5.06	-2.030	1.51	46.000	0
2015-09-20 07:52:33.00	5.04	-2.030	1.47	46.000	0
2015-09-20 08:22:33.00	5.06	-2.030	1.47	46.000	0
2015-09-20 08:52:33.00	5.07	-2.030	1.48	46.000	0
2015-09-20 09:22:33.00	5.05	-2.020	1.49	46.000	0
2015-09-20 09:52:33.00	5.06	-2.020	1.48	46.000	0
2015-09-20 10:22:33.00	5.07	-2.020	1.5	46.000	0
2015-09-20 10:52:33.00	5.07	-2.020	1.49	46.000	0
2015-09-20 11:22:33.00	5.09	-2.020	1.5	46.000	0
2015-09-20 11:52:33.00	5.09	-2.020	1.5	46.000	0
2015-09-20 12:22:33.00	5.06	-2.020	1.48	46.000	0
2015-09-20 12:52:33.00	5.07	-2.020	1.49	46.000	0
2015-09-20 13:22:33.00	5.08	-2.020	1.49	46.000	0
2015-09-20 13:52:33.00	5.09	-2.020	1.49	46.000	0
2015-09-20 14:22:33.00	5.05	-2.020	1.47	46.000	0
2015-09-20 14:52:33.00	5.08	-2.010	1.5	46.000	0
2015-09-20 15:22:33.00	5.10	-2.010	1.5	46.000	0
2015-09-20 15:52:33.00	5.09	-2.010	1.47	46.000	0
2015-09-20 16:22:33.00	5.07	-2.010	1.51	46.000	0
2015-09-20 16:52:33.00	5.10	-2.010	1.51	46.000	0
2015-09-20 19:22:33.00	5.11	-2.010	1.47	46.000	0
2015-09-20 19:52:33.00	5.11	-2.000	1.5	46.000	0
2015-09-20 20:22:33.00	5.10	-2.010	1.5	46.000	0
2015-09-20 20:52:33.00	5.08	-2.010	1.49	46.000	0
2015-09-20 21:22:33.00	5.09	-2.000	1.48	46.000	0
2015-09-20 21:52:33.00	5.10	-2.000	1.49	46.000	0
2015-09-20 22:22:33.00	5.08	-2.000	1.5	46.000	0
2015-09-20 22:52:33.00	5.10	-2.000	1.5	46.000	0
2015-09-21 03:22:33.00	5.09	-2.000	1.51	46.000	0
2015-09-21 03:52:33.00	5.09	-1.990	1.48	46.000	0
2015-09-21 04:22:33.00	5.09	-1.990	1.5	46.000	0
2015-09-21 04:52:33.00	5.08	-1.990	1.46	46.000	0
2015-09-21 07:22:33.00	5.05	-1.990	1.5	46.000	0
2015-09-21 07:52:33.00	5.10	-1.990	1.47	46.000	0
2015-09-21 08:22:33.00	5.06	-1.990	1.5	46.000	0
2015-09-21 08:52:33.00	5.04	-1.990	1.49	46.000	0
2015-09-21 11:22:33.00	5.02	-1.990	1.45	46.000	0
2015-09-21 11:52:33.00	5.00	-1.980	1.47	46.000	0
2015-09-21 12:22:33.00	5.03	-1.980	1.47	46.000	0
2015-09-21 12:52:33.00	5.00	-1.980	1.48	46.000	0
2015-09-21 13:22:33.00	5.02	-1.980	1.5	46.000	0
2015-09-21 13:52:33.00	5.02	-1.980	1.49	46.000	0
2015-09-21 14:22:33.00	5.00	-1.980	1.49	46.000	0
2015-09-21 14:52:33.00	5.01	-1.980	1.5	46.000	0
2015-09-21 15:22:33.00	5.03	-1.980	1.5	46.000	0
2015-09-21 15:52:33.00	5.02	-1.980	1.49	46.000	0
2015-09-21 16:22:33.00	5.00	-1.980	1.47	46.000	0
2015-09-21 16:52:33.00	5.02	-1.980	1.5	46.000	0
2015-09-21 19:22:33.00	4.99	-1.980	1.51	46.000	0
2015-09-21 19:52:33.00	5.00	-1.980	1.5	46.000	0
2015-09-21 20:22:33.00	5.01	-1.970	1.47	46.000	0
2015-09-21 20:52:33.00	5.00	-1.970	1.48	46.000	0
2015-09-21 21:22:33.00	5.01	-1.980	1.48	46.000	0
2015-09-21 21:52:33.00	5.00	-1.980	1.51	46.000	0
2015-09-21 22:22:33.00	5.00	-1.970	1.49	46.000	0
2015-09-21 22:52:33.00	4.99	-1.980	1.47	46.000	0
2015-09-21 23:22:33.00	5.01	-1.970	1.49	46.000	0
2015-09-21 23:52:33.00	5.00	-1.970	1.5	46.000	0
2015-09-22 00:22:33.00	4.99	-1.970	1.5	46.000	0
2015-09-22 00:52:33.00	5.00	-1.970	1.51	46.000	0
2015-09-22 03:22:33.00	4.97	-1.970	1.51	46.000	0
2015-09-22 03:52:33.00	4.98	-1.970	1.49	46.000	0
2015-09-22 04:22:33.00	4.99	-1.970	1.49	46.000	0
2015-09-22 04:52:33.00	4.97	-1.970	1.48	46.000	0
2015-09-22 05:22:33.00	4.98	-1.970	1.49	46.000	0
2015-09-22 05:52:33.00	4.97	-1.970	1.5	46.000	0
2015-09-22 06:22:33.00	4.98	-1.970	1.49	46.000	0
2015-09-22 06:52:33.00	4.96	-1.960	1.51	46.000	0
2015-09-22 11:22:33.00	5.00	-1.960	1.5	46.000	0
2015-09-22 11:52:33.00	5.01	-1.960	1.51	46.000	0
2015-09-22 12:22:33.00	5.00	-1.960	1.5	46.000	0
2015-09-22 12:52:33.00	5.01	-1.960	1.46	46.000	0
2015-09-22 13:22:33.00	5.01	-1.960	1.49	46.000	0
2015-09-22 13:52:33.00	4.98	-1.960	1.5	46.000	0
2015-09-22 14:22:33.00	5.04	-1.960	1.5	46.000	0
2015-09-22 14:52:33.00	5.00	-1.960	1.48	46.000	0
2015-09-22 17:22:33.00	5.04	-1.960	1.48	46.000	0
2015-09-22 17:52:33.00	5.03	-1.960	1.49	46.000	0
2015-09-22 18:22:33.00	5.06	-1.960	1.47	46.000	0
2015-09-22 18:52:33.00	5.02	-1.960	1.53	46.000	0
2015-09-22 19:22:33.00	5.02	-1.960	1.48	46.000	0
2015-09-22 19:52:33.00	5.03	-1.960	1.5	45.000	0
2015-09-22 20:22:33.00	5.06	-1.960	1.5	46.000	0
2015-09-22 20:52:33.00	5.06	-1.950	1.47	46.000	0
2015-09-22 23:22:33.00	5.06	-1.950	1.49	46.000	0
2015-09-22 23:52:33.00	5.09	-1.950	1.49	46.000	0
2015-09-23 00:22:33.00	5.10	-1.950	1.49	46.000	0
2015-09-23 00:52:33.00	5.08	-1.950	1.51	46.000	0
2015-09-23 07:22:33.00	5.10	-1.940	1.49	46.000	0
2015-09-23 07:52:33.00	5.10	-1.940	1.48	46.000	0
2015-09-23 08:22:33.00	5.10	-1.940	1.5	46.000	0
2015-09-23 08:52:33.00	5.09	-1.940	1.48	46.000	0
2015-09-23 09:22:33.00	5.12	-1.940	1.5	46.000	0
2015-09-23 09:52:33.00	5.10	-1.940	1.48	46.000	0
2015-09-23 10:22:33.00	5.11	-1.940	1.52	46.000	0
2015-09-23 10:52:33.00	5.10	-1.940	1.48	46.000	0
2015-09-23 11:22:33.00	5.13	-1.940	1.52	46.000	0
2015-09-23 11:52:33.00	5.11	-1.940	1.48	46.000	0
2015-09-23 12:22:33.00	5.15	-1.940	1.49	46.000	0
2015-09-23 12:52:33.00	5.11	-1.940	1.5	46.000	0
2015-09-23 19:22:33.00	5.11	-1.930	1.51	46.000	0
2015-09-23 19:52:33.00	5.10	-1.930	1.5	46.000	0
2015-09-23 20:22:33.00	5.09	-1.930	1.51	46.000	0
2015-09-23 20:52:33.00	5.13	-1.930	1.48	46.000	0
2015-09-23 21:22:33.00	5.11	-1.930	1.49	46.000	0
2015-09-23 21:52:33.00	5.10	-1.930	1.47	46.000	0
2015-09-23 22:22:33.00	5.11	-1.930	1.49	46.000	0
2015-09-23 22:52:33.00	5.10	-1.930	1.49	46.000	0
2015-09-24 01:22:33.00	5.12	-1.930	1.49	46.000	0
2015-09-24 01:52:33.00	5.10	-1.930	1.49	46.000	0
2015-09-24 02:22:33.00	5.13	-1.930	1.47	46.000	0
2015-09-24 02:52:33.00	5.13	-1.920	1.49	46.000	0
2015-09-24 03:22:33.00	5.10	-1.920	1.47	46.000	0
2015-09-24 03:52:33.00	5.14	-1.920	1.47	46.000	0
2015-09-24 04:22:33.00	5.12	-1.920	1.48	46.000	0
2015-09-24 04:52:33.00	5.11	-1.920	1.46	46.000	0
2015-09-24 05:22:33.00	5.13	-1.920	1.5	46.000	0
2015-09-24 05:52:33.00	5.11	-1.920	1.47	46.000	0
2015-09-24 06:22:33.00	5.12	-1.920	1.5	46.000	0
2015-09-24 06:52:33.00	5.14	-1.920	1.49	46.000	0
2015-09-24 07:22:33.00	5.10	-1.920	1.5	46.000	0
2015-09-24 07:52:33.00	5.11	-1.920	1.51	46.000	0
2015-09-24 08:22:33.00	5.14	-1.920	1.48	46.000	0
2015-09-24 08:52:33.00	5.11	-1.920	1.5	46.000	0
2015-09-24 09:22:33.00	5.13	-1.920	1.51	46.000	0
2015-09-24 09:52:33.00	5.10	-1.920	1.47	46.000	0
2015-09-24 10:22:33.00	5.10	-1.920	1.47	46.000	0
2015-09-24 10:52:33.00	5.10	-1.920	1.5	46.000	0
2015-09-24 13:22:33.00	5.10	-1.920	1.48	46.000	0
2015-09-24 13:52:33.00	5.07	-1.920	1.51	46.000	0
2015-09-24 14:22:33.00	5.09	-1.920	1.49	46.000	0
2015-09-24 14:52:33.00	5.10	-1.920	1.48	46.000	0
2015-09-24 19:22:33.00	5.09	-1.910	1.49	46.000	0
2015-09-24 19:52:33.00	5.10	-1.910	1.49	46.000	0
2015-09-24 20:22:33.00	5.06	-1.910	1.52	46.000	0
2015-09-24 20:52:33.00	5.05	-1.910	1.48	46.000	0
2015-09-25 05:22:33.00	5.02	-1.910	1.49	46.000	0
2015-09-25 05:52:33.00	5.03	-1.910	1.49	46.000	0
2015-09-25 06:22:33.00	5.01	-1.910	1.49	46.000	0
2015-09-25 06:52:33.00	5.04	-1.910	1.49	46.000	0
2015-09-25 07:22:33.00	5.01	-1.910	1.48	46.000	0
2015-09-25 07:52:33.00	5.01	-1.910	1.49	46.000	0
2015-09-25 08:22:33.00	5.01	-1.910	1.5	46.000	0
2015-09-25 08:52:33.00	5.02	-1.910	1.5	46.000	0
2015-09-25 09:22:33.00	5.03	-1.910	1.48	46.000	0
2015-09-25 09:52:33.00	5.03	-1.910	1.5	46.000	0
2015-09-25 10:22:33.00	5.04	-1.910	1.5	46.000	0
2015-09-25 10:52:33.00	5.02	-1.910	1.48	46.000	0
2015-09-25 11:22:33.00	5.04	-1.910	1.5	45.000	0
2015-09-25 11:52:33.00	5.03	-1.910	1.48	46.000	0
2015-09-25 12:22:33.00	4.99	-1.910	1.51	46.000	0
2015-09-25 12:52:33.00	5.04	-1.910	1.5	46.000	0
2015-09-25 13:22:33.00	5.02	-1.910	1.49	46.000	0
2015-09-25 13:52:33.00	5.03	-1.910	1.49	46.000	0
2015-09-25 14:22:33.00	4.99	-1.910	1.49	46.000	0
2015-09-25 14:52:33.00	5.00	-1.910	1.46	46.000	0
2015-09-25 15:22:33.00	5.01	-1.910	1.49	46.000	0
2015-09-25 15:52:33.00	5.02	-1.910	1.48	46.000	0
2015-09-25 16:22:33.00	5.02	-1.910	1.49	46.000	0
2015-09-25 16:52:33.00	5.01	-1.910	1.5	45.000	0
2015-09-25 17:22:33.00	5.00	-1.900	1.49	45.000	0
2015-09-25 17:52:33.00	4.99	-1.900	1.48	46.000	0
2015-09-25 18:22:33.00	5.00	-1.910	1.49	46.000	0
2015-09-25 18:52:33.00	4.98	-1.900	1.48	46.000	0
2015-09-25 19:22:33.00	4.98	-1.910	1.49	46.000	0
2015-09-25 19:52:33.00	5.02	-1.900	1.5	46.000	0
2015-09-25 20:22:33.00	4.99	-1.900	1.52	46.000	0
2015-09-25 20:52:33.00	5.00	-1.900	1.51	46.000	0
2015-09-25 21:22:33.00	4.98	-1.900	1.47	46.000	0
2015-09-25 21:52:33.00	5.00	-1.900	1.5	46.000	0
2015-09-25 22:22:33.00	4.97	-1.900	1.49	45.000	0
2015-09-25 22:52:33.00	4.99	-1.900	1.5	46.000	0
2015-09-25 23:22:33.00	5.00	-1.900	1.5	46.000	0
2015-09-25 23:52:33.00	5.01	-1.900	1.49	46.000	0
2015-09-26 00:22:33.00	4.97	-1.900	1.48	46.000	0
2015-09-26 00:52:33.00	4.99	-1.900	1.49	46.000	0
2015-09-26 01:22:33.00	4.98	-1.900	1.48	46.000	0
2015-09-26 01:52:33.00	4.98	-1.900	1.49	46.000	0
2015-09-26 02:22:33.00	4.99	-1.900	1.46	46.000	0
2015-09-26 02:52:33.00	4.98	-1.900	1.49	45.000	0
2015-09-26 07:22:33.00	4.99	-1.900	1.51	46.000	0
2015-09-26 07:52:33.00	4.98	-1.900	1.5	46.000	0
2015-09-26 08:22:33.00	5.02	-1.900	1.48	46.000	0
2015-09-26 08:52:33.00	5.04	-1.900	1.49	46.000	0
2015-09-26 09:22:33.00	4.98	-1.890	1.47	46.000	0
2015-09-26 09:52:33.00	4.99	-1.890	1.49	45.000	0
2015-09-26 10:22:33.00	4.98	-1.890	1.5	46.000	0
2015-09-26 10:52:33.00	4.98	-1.890	1.46	45.000	0
2015-09-26 11:22:33.00	4.99	-1.890	1.49	46.000	0
2015-09-26 11:52:33.00	5.07	-1.890	1.48	46.000	0
2015-09-26 12:22:33.00	5.08	-1.890	1.49	46.000	0
2015-09-26 12:52:33.00	5.07	-1.880	1.48	46.000	0
2015-09-26 17:22:33.00	5.08	-1.880	1.47	46.000	0
2015-09-26 17:52:33.00	5.05	-1.880	1.49	46.000	0
2015-09-26 18:22:33.00	5.10	-1.890	1.48	46.000	0
2015-09-26 18:52:33.00	5.05	-1.880	1.49	46.000	0
2015-09-26 23:22:33.00	5.06	-1.880	1.5	46.000	0
2015-09-26 23:52:33.00	5.07	-1.880	1.51	46.000	0
2015-09-27 00:22:33.00	5.09	-1.880	1.49	46.000	0
2015-09-27 00:52:33.00	5.07	-1.880	1.49	46.000	0
2015-09-27 05:22:33.00	5.09	-1.880	1.5	46.000	0
2015-09-27 05:52:33.00	5.08	-1.880	1.48	46.000	0
2015-09-27 06:22:33.00	5.06	-1.880	1.51	46.000	0
2015-09-27 06:52:33.00	5.09	-1.880	1.49	46.000	0
2015-09-27 07:22:33.00	5.05	-1.880	1.47	46.000	0
2015-09-27 07:52:33.00	5.07	-1.880	1.5	46.000	0
2015-09-27 08:22:33.00	5.08	-1.880	1.49	46.000	0
2015-09-27 08:52:33.00	5.06	-1.880	1.48	46.000	0
2015-09-27 09:22:33.00	5.10	-1.880	1.49	45.000	0
2015-09-27 09:52:33.00	5.05	-1.880	1.5	46.000	0
2015-09-27 10:22:33.00	5.08	-1.880	1.48	46.000	0
2015-09-27 10:52:33.00	5.06	-1.870	1.5	46.000	0
2015-09-27 11:22:33.00	5.09	-1.880	1.49	46.000	0
2015-09-27 11:52:33.00	5.09	-1.880	1.49	45.000	0
2015-09-27 12:22:33.00	5.09	-1.880	1.49	46.000	0
2015-09-27 12:52:33.00	5.10	-1.880	1.49	46.000	0
2015-09-27 13:22:33.00	5.08	-1.870	1.49	46.000	0
2015-09-27 13:52:33.00	5.07	-1.870	1.48	46.000	0
2015-09-27 14:22:33.00	5.08	-1.870	1.5	46.000	0
2015-09-27 14:52:33.00	5.10	-1.870	1.5	46.000	0
2015-09-27 19:22:33.00	5.06	-1.870	1.5	46.000	0
2015-09-27 19:52:33.00	5.08	-1.870	1.49	46.000	0
2015-09-27 20:22:33.00	5.06	-1.870	1.5	45.000	0
2015-09-27 20:52:33.00	5.07	-1.870	1.48	46.000	0
2015-09-27 23:22:33.00	5.06	-1.860	1.49	45.000	0
2015-09-27 23:52:33.00	5.07	-1.860	1.47	46.000	0
2015-09-28 00:22:33.00	5.07	-1.860	1.49	46.000	0
2015-09-28 00:52:33.00	5.09	-1.860	1.51	46.000	0
2015-09-28 05:22:33.00	5.08	-1.860	1.47	46.000	0
2015-09-28 05:52:33.00	5.05	-1.860	1.49	45.000	0
2015-09-28 06:22:33.00	5.08	-1.860	1.51	46.000	0
2015-09-28 06:52:33.00	5.08	-1.860	1.51	45.000	0
2015-09-28 09:22:33.00	5.08	-1.860	1.49	46.000	0
2015-09-28 09:52:33.00	5.07	-1.860	1.5	46.000	0
2015-09-28 10:22:33.00	5.07	-1.860	1.48	46.000	0
2015-09-28 10:52:33.00	5.08	-1.850	1.49	46.000	0
2015-09-28 11:22:33.00	5.06	-1.850	1.47	46.000	0
2015-09-28 11:52:33.00	5.07	-1.850	1.5	46.000	0
2015-09-28 12:22:33.00	5.08	-1.850	1.48	46.000	0
2015-09-28 12:52:33.00	5.06	-1.850	1.51	46.000	0
2015-09-28 13:22:33.00	5.06	-1.850	1.49	46.000	0
2015-09-28 13:52:33.00	5.05	-1.850	1.48	46.000	0
2015-09-28 14:22:33.00	5.06	-1.850	1.49	46.000	0
2015-09-28 14:52:33.00	5.06	-1.850	1.5	46.000	0
2015-09-28 15:22:33.00	5.04	-1.850	1.48	46.000	0
2015-09-28 15:52:33.00	5.06	-1.850	1.47	46.000	0
2015-09-28 16:22:33.00	5.05	-1.850	1.48	45.000	0
2015-09-28 16:52:33.00	5.08	-1.850	1.48	46.000	0
2015-09-28 17:22:33.00	5.07	-1.850	1.46	46.000	0
2015-09-28 17:52:33.00	5.05	-1.850	1.46	46.000	0
2015-09-28 18:22:33.00	5.03	-1.850	1.48	45.000	0
2015-09-28 18:52:33.00	5.06	-1.850	1.51	46.000	0
2015-09-28 19:22:33.00	5.06	-1.850	1.5	46.000	0
2015-09-28 19:52:33.00	5.06	-1.850	1.5	45.000	0
2015-09-28 20:22:33.00	5.04	-1.840	1.48	46.000	0
2015-09-28 20:52:33.00	5.04	-1.850	1.46	46.000	0
2015-09-28 21:22:33.00	5.05	-1.850	1.49	46.000	0
2015-09-28 21:52:33.00	5.06	-1.850	1.5	46.000	0
2015-09-28 22:22:33.00	5.04	-1.850	1.51	46.000	0
2015-09-28 22:52:33.00	5.05	-1.840	1.48	46.000	0
2015-09-29 05:22:33.00	5.06	-1.840	1.49	46.000	0
2015-09-29 05:52:33.00	5.05	-1.840	1.51	46.000	0
2015-09-29 06:22:33.00	5.05	-1.840	1.49	46.000	0
2015-09-29 06:52:33.00	5.07	-1.840	1.48	45.000	0
2015-09-29 09:22:33.00	5.08	-1.840	1.49	46.000	0
2015-09-29 09:52:33.00	5.05	-1.840	1.48	46.000	0
2015-09-29 10:22:33.00	5.06	-1.840	1.48	46.000	0
2015-09-29 10:52:33.00	5.06	-1.840	1.49	46.000	0
2015-09-29 11:22:33.00	5.05	-1.840	1.48	46.000	0
2015-09-29 11:52:33.00	5.08	-1.840	1.49	46.000	0
2015-09-29 12:22:33.00	5.08	-1.840	1.52	45.000	0
2015-09-29 12:52:33.00	5.06	-1.840	1.51	45.000	0
2015-09-29 17:22:33.00	5.08	-1.840	1.49	46.000	0
2015-09-29 17:52:33.00	5.07	-1.840	1.51	45.000	0
2015-09-29 18:22:33.00	5.06	-1.840	1.48	46.000	0
2015-09-29 18:52:33.00	5.09	-1.840	1.48	46.000	0
2015-09-29 21:22:33.00	5.07	-1.840	1.5	46.000	0
2015-09-29 21:52:33.00	5.09	-1.840	1.49	46.000	0
2015-09-29 22:22:33.00	5.08	-1.840	1.49	46.000	0
2015-09-29 22:52:33.00	5.09	-1.840	1.48	46.000	0
2015-09-30 01:22:33.00	5.10	-1.840	1.48	46.000	0
2015-09-30 01:52:33.00	5.10	-1.840	1.48	45.000	0
2015-09-30 02:22:33.00	5.10	-1.840	1.49	45.000	0
2015-09-30 02:52:33.00	5.11	-1.840	1.48	46.000	0
2015-09-30 09:22:33.00	5.16	-1.840	1.48	46.000	0
2015-09-30 09:52:33.00	5.14	-1.840	1.48	46.000	0
2015-09-30 10:22:33.00	5.14	-1.840	1.5	46.000	0
2015-09-30 10:52:33.00	5.17	-1.840	1.49	46.000	0
2015-09-30 11:22:33.00	5.17	-1.840	1.47	46.000	0
2015-09-30 11:52:33.00	5.15	-1.840	1.51	46.000	0
2015-09-30 12:22:33.00	5.20	-1.840	1.49	46.000	0
2015-09-30 12:52:33.00	5.16	-1.840	1.47	46.000	0
2015-09-30 13:22:33.00	5.16	-1.840	1.5	45.000	0
2015-09-30 13:52:33.00	5.19	-1.840	1.47	46.000	0
2015-09-30 14:22:33.00	5.18	-1.840	1.5	46.000	0
